Source,Destination,Length,Sequence,MessageType,Label
0,3,58,44177,0,0
0,3,58,44177,8,0
0,3,78,22871,11,0
0,3,58,44178,0,0
0,3,58,44178,8,0
0,3,58,44179,0,0
0,3,58,44179,8,0
0,3,78,22872,11,0
0,3,58,44180,0,0
0,3,58,44180,8,0
0,3,58,44181,0,0
0,3,58,44181,8,0
0,3,78,22873,11,0
0,3,78,22874,11,0
0,3,58,44184,0,0
0,3,58,44184,8,0
0,3,58,44185,0,0
0,3,58,44185,8,0
0,3,78,22875,11,0
0,3,58,44186,0,0
0,3,58,44186,8,0
0,3,58,44187,0,0
0,3,58,44187,8,0
0,3,78,22876,11,0
0,3,58,44188,0,0
0,3,58,44188,8,0
0,3,58,44189,0,0
0,3,58,44189,8,0
0,3,78,22877,11,0
0,3,58,44190,0,0
0,3,58,44190,8,0
0,3,58,44191,0,0
0,3,58,44191,8,0
0,3,58,44193,0,0
0,3,58,44193,8,0
0,3,78,22879,11,0
0,3,58,44194,0,0
0,3,58,44194,8,0
0,3,58,44195,0,0
0,3,58,44195,8,0
0,3,78,22880,11,0
0,3,58,44196,0,0
0,3,58,44196,8,0
0,3,58,44197,0,0
0,3,58,44197,8,0
1,3,60,28635,1,0
0,3,68,28635,9,0
0,3,78,22881,11,0
0,3,58,44198,0,0
0,3,58,44198,8,0
0,3,58,44201,0,0
0,3,58,44201,8,0
0,3,78,22883,11,0
0,3,58,44202,0,0
0,3,58,44202,8,0
0,3,58,44203,0,0
0,3,58,44203,8,0
0,3,78,22884,11,0
0,3,58,44204,0,0
0,3,58,44204,8,0
0,3,58,44205,0,0
0,3,58,44205,8,0
0,3,78,22885,11,0
0,3,58,44206,0,0
0,3,58,44206,8,0
0,3,58,44207,0,0
0,3,58,44207,8,0
0,3,78,22886,11,0
1,3,60,28636,1,0
0,3,68,28636,9,0
0,3,58,44208,0,0
0,3,58,44208,8,0
0,3,58,44209,0,0
0,3,58,44209,8,0
0,3,58,44212,0,0
0,3,58,44212,8,0
0,3,58,44213,0,0
0,3,58,44213,8,0
0,3,78,22889,11,0
0,3,58,44214,0,0
0,3,58,44214,8,0
0,3,58,44215,0,0
0,3,58,44215,8,0
0,3,78,22890,11,0
0,3,58,44216,0,0
0,3,58,44216,8,0
0,3,58,44217,0,0
0,3,58,44217,8,0
0,3,78,22891,11,0
0,3,58,44218,0,0
0,3,58,44218,8,0
0,3,58,44219,0,0
0,3,58,44219,8,0
0,3,78,22892,11,0
0,3,58,44222,0,0
0,3,58,44222,8,0
0,3,58,44223,0,0
0,3,58,44223,8,0
0,3,78,22894,11,0
0,3,58,44224,0,0
0,3,58,44224,8,0
0,3,58,44225,0,0
0,3,58,44225,8,0
0,3,78,22895,11,0
0,3,58,44226,0,0
0,3,58,44226,8,0
0,3,58,44227,0,0
0,3,58,44227,8,0
0,3,78,22896,11,0
0,3,58,44228,0,0
0,3,58,44228,8,0
0,3,58,44229,0,0
0,3,58,44229,8,0
0,3,78,22897,11,0
1,3,60,28637,1,0
0,3,68,28637,9,0
0,3,58,44230,0,0
0,3,58,44230,8,0
0,3,58,44231,0,0
0,3,58,44231,8,0
0,3,78,22898,11,0
0,3,58,44232,0,0
0,3,58,44232,8,0
0,3,58,44233,0,0
0,3,58,44233,8,0
0,3,78,22899,11,0
0,3,58,44234,0,0
0,3,58,44234,8,0
0,3,58,44235,0,0
0,3,58,44235,8,0
0,3,58,44238,0,0
0,3,58,44238,8,0
0,3,58,44239,0,0
0,3,58,44239,8,0
0,3,78,22902,11,0
0,3,58,44240,0,0
0,3,58,44240,8,0
0,3,58,44241,0,0
0,3,58,44241,8,0
0,3,78,22903,11,0
0,3,58,44242,0,0
0,3,58,44242,8,0
0,3,58,44243,0,0
0,3,58,44243,8,0
0,3,78,22904,11,0
0,3,78,22905,11,0
0,3,58,44246,0,0
0,3,58,44246,8,0
0,3,58,44247,0,0
0,3,58,44247,8,0
0,3,78,22906,11,0
0,3,58,44248,0,0
0,3,58,44248,8,0
1,3,60,28638,1,0
0,3,68,28638,9,0
0,3,58,44249,0,0
0,3,58,44249,8,0
0,3,78,22907,11,0
0,3,58,44250,0,0
0,3,58,44250,8,0
0,3,58,44251,0,0
0,3,58,44251,8,0
0,3,78,22908,11,0
0,3,58,44252,0,0
0,3,58,44252,8,0
0,3,58,44253,0,0
0,3,58,44253,8,0
0,3,78,22909,11,0
0,3,58,44256,0,0
0,3,58,44256,8,0
0,3,58,44257,0,0
0,3,58,44257,8,0
0,3,78,22911,11,0
0,3,58,44258,0,0
0,3,58,44258,8,0
0,3,58,44259,0,0
0,3,58,44259,8,0
0,3,78,22912,11,0
0,3,58,44260,0,0
0,3,58,44260,8,0
0,3,58,44261,0,0
0,3,58,44261,8,0
0,3,78,22913,11,0
0,3,58,44262,0,0
0,3,58,44262,8,0
1,3,60,28639,1,0
0,3,68,28639,9,0
0,3,58,44263,0,0
0,3,58,44263,8,0
0,3,78,22914,11,0
0,3,58,44266,0,0
0,3,58,44266,8,0
0,3,58,44267,0,0
0,3,58,44267,8,0
0,3,78,22916,11,0
0,3,58,44268,0,0
0,3,58,44268,8,0
0,3,58,44269,0,0
0,3,58,44269,8,0
0,3,78,22917,11,0
0,3,58,44270,0,0
0,3,58,44270,8,0
0,3,58,44271,0,0
0,3,58,44271,8,0
0,3,78,22918,11,0
0,3,58,44272,0,0
0,3,58,44272,8,0
0,3,58,44273,0,0
0,3,58,44273,8,0
0,3,78,22919,11,0
0,3,58,44274,0,0
0,3,58,44274,8,0
0,3,58,44275,0,0
0,3,58,44275,8,0
0,3,78,22920,11,0
0,3,58,44276,0,0
0,3,58,44276,8,0
0,3,58,44277,8,0
0,3,58,44279,0,0
0,3,58,44279,8,0
0,3,78,22922,11,0
0,3,58,44280,0,0
0,3,58,44280,8,0
1,3,60,28640,1,0
0,3,68,28640,9,0
0,3,58,44281,0,0
0,3,58,44281,8,0
0,3,78,22923,11,0
0,3,58,44282,0,0
0,3,58,44282,8,0
0,3,58,44283,0,0
0,3,58,44283,8,0
0,3,78,22924,11,0
0,3,78,22925,11,0
0,3,58,44286,0,0
0,3,58,44286,8,0
0,3,58,44287,0,0
0,3,58,44287,8,0
0,3,78,22926,11,0
0,3,58,44288,0,0
0,3,58,44288,8,0
0,3,58,44289,0,0
0,3,58,44289,8,0
0,3,78,22927,11,0
0,3,58,44290,0,0
0,3,58,44290,8,0
0,3,58,44291,0,0
0,3,58,44291,8,0
0,3,78,22928,11,0
0,3,58,44292,0,0
0,3,58,44292,8,0
0,3,58,44293,0,0
0,3,58,44293,8,0
0,3,78,22929,11,0
0,3,58,44294,0,0
0,3,58,44294,8,0
0,3,58,44295,0,0
0,3,58,44295,8,0
0,3,78,22930,11,0
0,3,58,44296,0,0
0,3,58,44296,8,0
0,3,58,44299,0,0
0,3,58,44299,8,0
0,3,78,22932,11,0
0,3,58,44300,0,0
0,3,58,44300,8,0
0,3,58,44301,0,0
0,3,58,44301,8,0
0,3,78,22933,11,0
0,3,58,44302,0,0
0,3,58,44302,8,0
0,3,58,44303,0,0
0,3,58,44303,8,0
0,3,78,22934,11,0
0,3,58,44304,0,0
0,3,58,44304,8,0
0,3,58,44305,0,0
0,3,58,44305,8,0
0,3,78,22935,11,0
0,3,58,44306,0,0
0,3,58,44306,8,0
0,3,58,44307,0,0
0,3,58,44307,8,0
0,3,78,22936,11,0
0,3,58,44308,0,0
0,3,58,44308,8,0
1,3,60,28641,1,0
0,3,68,28641,9,0
1,3,60,28642,1,0
0,3,68,28642,9,0
0,3,58,44311,0,0
0,3,58,44311,8,0
0,3,78,22938,11,0
0,3,58,44312,0,0
0,3,58,44312,8,0
0,3,58,44313,0,0
0,3,58,44313,8,0
0,3,78,22939,11,0
0,3,58,44314,0,0
0,3,58,44314,8,0
0,3,58,44315,0,0
0,3,58,44315,8,0
0,3,78,22940,11,0
0,3,58,44318,0,0
0,3,58,44318,8,0
0,3,58,44319,0,0
0,3,58,44319,8,0
0,3,78,22942,11,0
0,3,58,44320,0,0
0,3,58,44320,8,0
0,3,58,44321,0,0
0,3,58,44321,8,0
0,3,78,22943,11,0
0,3,58,44322,0,0
0,3,58,44322,8,0
0,3,58,44323,0,0
0,3,58,44323,8,0
0,3,78,22944,11,0
0,3,58,44324,0,0
0,3,58,44324,8,0
0,3,58,44325,0,0
0,3,58,44325,8,0
0,3,78,22945,11,0
0,3,58,44326,0,0
0,3,58,44326,8,0
0,3,58,44329,0,0
0,3,58,44329,8,0
0,3,78,22947,11,0
0,3,58,44330,0,0
0,3,58,44330,8,0
0,3,58,44331,0,0
0,3,58,44331,8,0
0,3,78,22948,11,0
0,3,58,44332,0,0
0,3,58,44332,8,0
0,3,58,44333,0,0
0,3,58,44333,8,0
0,3,78,22949,11,0
0,3,58,44334,0,0
0,3,58,44334,8,0
0,3,58,44335,0,0
0,3,58,44335,8,0
0,3,78,22950,11,0
1,3,60,28643,1,0
0,3,68,28643,9,0
0,3,58,44336,0,0
0,3,58,44336,8,0
0,3,58,44339,0,0
0,3,58,44339,8,0
0,3,78,22952,11,0
0,3,58,44340,0,0
0,3,58,44340,8,0
0,3,58,44341,0,0
0,3,58,44341,8,0
0,3,78,22953,11,0
0,3,58,44342,0,0
0,3,58,44342,8,0
0,3,58,44343,0,0
0,3,58,44343,8,0
0,3,78,22954,11,0
0,3,58,44344,0,0
0,3,58,44344,8,0
0,3,58,44347,0,0
0,3,58,44347,8,0
0,3,78,22956,11,0
0,3,58,44348,0,0
0,3,58,44348,8,0
0,3,58,44349,0,0
0,3,58,44349,8,0
0,3,78,22957,11,0
0,3,58,44350,0,0
0,3,58,44350,8,0
0,3,58,44351,0,0
0,3,58,44351,8,0
0,3,78,22958,11,0
0,3,58,44352,0,0
0,3,58,44352,8,0
1,3,60,28644,1,0
0,3,68,28644,9,0
0,3,58,44353,0,0
0,3,58,44353,8,0
0,3,78,22959,11,0
0,3,58,44354,0,0
0,3,58,44354,8,0
0,3,58,44355,0,0
0,3,58,44355,8,0
0,3,78,22960,11,0
0,3,58,44356,0,0
0,3,58,44356,8,0
0,3,58,44357,8,0
0,3,58,44359,0,0
0,3,58,44359,8,0
0,3,78,22962,11,0
0,3,58,44360,0,0
0,3,58,44360,8,0
0,3,58,44361,0,0
0,3,58,44361,8,0
0,3,78,22963,11,0
0,3,58,44362,0,0
0,3,58,44362,8,0
0,3,58,44363,0,0
0,3,58,44363,8,0
0,3,78,22964,11,0
0,3,58,44364,0,0
0,3,58,44364,8,0
0,3,58,44365,0,0
0,3,58,44365,8,0
0,3,78,22965,11,0
0,3,58,44366,0,0
0,3,58,44366,8,0
0,3,58,44367,0,0
0,3,58,44367,8,0
0,3,78,22966,11,0
0,3,58,44368,0,0
0,3,58,44368,8,0
0,3,58,44370,0,0
0,3,58,44370,8,0
0,3,58,44371,0,0
0,3,58,44371,8,0
0,3,78,22968,11,0
0,3,58,44372,0,0
0,3,58,44372,8,0
0,3,58,44373,0,0
0,3,58,44373,8,0
0,3,78,22969,11,0
1,3,60,28645,1,0
0,3,68,28645,9,0
0,3,58,44374,0,0
0,3,58,44374,8,0
0,3,58,44375,0,0
0,3,58,44375,8,0
0,3,78,22970,11,0
0,3,58,44376,0,0
0,3,58,44376,8,0
0,3,58,44377,0,0
0,3,58,44377,8,0
0,3,78,22971,11,0
0,3,58,44378,0,0
0,3,58,44378,8,0
0,3,58,44379,0,0
0,3,58,44379,8,0
0,3,78,22972,11,0
0,3,58,44380,0,0
0,3,58,44380,8,0
1,3,60,28646,1,0
0,3,68,28646,9,0
0,3,58,44381,0,0
0,3,58,44381,8,0
0,3,78,22973,11,0
0,3,58,44384,0,0
0,3,58,44384,8,0
1,3,60,28647,1,0
0,3,68,28647,9,0
0,3,58,44385,0,0
0,3,58,44385,8,0
0,3,78,22975,11,0
0,3,58,44386,0,0
0,3,58,44386,8,0
0,3,58,44387,0,0
0,3,58,44387,8,0
0,3,78,22976,11,0
0,3,58,44389,0,0
0,3,58,44389,8,0
0,3,78,22977,11,0
0,3,58,44390,0,0
0,3,58,44390,8,0
0,3,58,44391,0,0
0,3,58,44391,8,0
0,3,78,22978,11,0
0,3,58,44392,0,0
0,3,58,44392,8,0
0,3,58,44393,0,0
0,3,58,44393,8,0
0,3,78,22979,11,0
0,3,58,44394,0,0
0,3,58,44394,8,0
0,3,58,44395,0,0
0,3,58,44395,8,0
0,3,78,22980,11,0
0,3,58,44396,0,0
0,3,58,44396,8,0
0,3,58,44397,0,0
0,3,58,44397,8,0
0,3,78,22981,11,0
0,3,78,22982,11,0
0,3,58,44400,0,0
0,3,58,44400,8,0
0,3,58,44401,0,0
0,3,58,44401,8,0
0,3,78,22983,11,0
0,3,58,44402,0,0
0,3,58,44402,8,0
0,3,58,44403,0,0
0,3,58,44403,8,0
0,3,78,22984,11,0
0,3,58,44404,0,0
0,3,58,44404,8,0
0,3,58,44405,0,0
0,3,58,44405,8,0
0,3,78,22985,11,0
0,3,58,44406,0,0
0,3,58,44406,8,0
0,3,58,44407,8,0
0,3,58,44409,0,0
0,3,58,44409,8,0
0,3,78,22987,11,0
0,3,58,44410,0,0
0,3,58,44410,8,0
0,3,58,44411,0,0
0,3,58,44411,8,0
0,3,78,22988,11,0
0,3,58,44412,0,0
0,3,58,44412,8,0
0,3,58,44413,0,0
0,3,58,44413,8,0
0,3,78,22989,11,0
0,3,58,44414,0,0
0,3,58,44414,8,0
0,3,58,44415,0,0
0,3,58,44415,8,0
0,3,78,22990,11,0
0,3,58,44418,0,0
0,3,58,44418,8,0
0,3,58,44419,0,0
0,3,58,44419,8,0
0,3,78,22992,11,0
0,3,58,44420,0,0
0,3,58,44420,8,0
0,3,58,44421,0,0
0,3,58,44421,8,0
0,3,78,22993,11,0
0,3,58,44422,0,0
0,3,58,44422,8,0
0,3,58,44423,0,0
0,3,58,44423,8,0
0,3,78,22994,11,0
0,3,58,44424,0,0
0,3,58,44424,8,0
0,3,58,44425,0,0
0,3,58,44425,8,0
0,3,78,22995,11,0
0,3,58,44426,0,0
0,3,58,44426,8,0
0,3,58,44427,0,0
0,3,58,44427,8,0
0,3,78,22996,11,0
0,3,58,44428,0,0
0,3,58,44428,8,0
0,3,58,44429,8,0
0,3,58,44431,0,0
0,3,58,44431,8,0
0,3,78,22998,11,0
0,3,58,44432,0,0
0,3,58,44432,8,0
0,3,58,44433,0,0
0,3,58,44433,8,0
0,3,78,22999,11,0
0,3,58,44434,0,0
0,3,58,44434,8,0
0,3,58,44435,0,0
0,3,58,44435,8,0
0,3,78,23000,11,0
1,3,60,28649,1,0
0,3,68,28649,9,0
0,3,58,44436,0,0
0,3,58,44436,8,0
0,3,58,44437,0,0
0,3,58,44437,8,0
0,3,78,23001,11,0
0,3,58,44438,0,0
0,3,58,44438,8,0
0,3,58,44439,0,0
0,3,58,44439,8,0
0,3,78,23002,11,0
0,3,58,44443,0,0
0,3,58,44443,8,0
0,3,78,23004,11,0
0,3,58,44444,0,0
0,3,58,44444,8,0
1,3,60,28650,1,0
0,3,68,28650,9,0
0,3,58,44445,0,0
0,3,58,44445,8,0
0,3,78,23005,11,0
0,3,58,44446,0,0
0,3,58,44446,8,0
0,3,58,44447,0,0
0,3,58,44447,8,0
0,3,78,23006,11,0
0,3,58,44448,0,0
0,3,58,44448,8,0
0,3,58,44450,0,0
0,3,58,44450,8,0
0,3,58,44451,0,0
0,3,58,44451,8,0
0,3,78,23008,11,0
0,3,58,44452,0,0
0,3,58,44452,8,0
0,3,58,44453,0,0
0,3,58,44453,8,0
0,3,78,23009,11,0
0,3,58,44454,0,0
0,3,58,44454,8,0
0,3,58,44455,0,0
0,3,58,44455,8,0
0,3,78,23010,11,0
0,3,58,44456,0,0
0,3,58,44456,8,0
0,3,58,44457,0,0
0,3,58,44457,8,0
0,3,78,23011,11,0
0,3,58,44458,0,0
0,3,58,44458,8,0
0,3,58,44459,0,0
0,3,58,44461,0,0
0,3,58,44461,8,0
0,3,78,23013,11,0
0,3,58,44462,0,0
0,3,58,44462,8,0
0,3,58,44463,0,0
0,3,58,44463,8,0
0,3,78,23014,11,0
0,3,58,44464,0,0
0,3,58,44464,8,0
0,3,58,44465,0,0
0,3,58,44465,8,0
0,3,78,23015,11,0
0,3,58,44466,0,0
0,3,58,44466,8,0
0,3,58,44467,0,0
0,3,58,44467,8,0
0,3,78,23016,11,0
0,3,58,44468,0,0
0,3,58,44468,8,0
0,3,58,44471,0,0
0,3,58,44471,8,0
0,3,78,23018,11,0
0,3,58,44472,0,0
0,3,58,44472,8,0
1,3,60,28651,1,0
0,3,68,28651,9,0
0,3,58,44473,0,0
0,3,58,44473,8,0
0,3,78,23019,11,0
0,3,58,44474,0,0
0,3,58,44474,8,0
0,3,58,44475,0,0
0,3,58,44475,8,0
0,3,78,23020,11,0
0,3,58,44476,0,0
0,3,58,44476,8,0
0,3,58,44477,0,0
0,3,58,44477,8,0
0,3,78,23021,11,0
0,3,58,44478,0,0
0,3,58,44478,8,0
0,3,58,44479,0,0
0,3,58,44479,8,0
0,3,78,23022,11,0
0,3,58,44480,0,0
0,3,58,44480,8,0
0,3,78,23024,11,0
0,3,58,44484,0,0
0,3,58,44484,8,0
0,3,58,44485,0,0
0,3,58,44485,8,0
0,3,78,23025,11,0
0,3,58,44486,0,0
0,3,58,44486,8,0
0,3,58,44487,0,0
0,3,58,44487,8,0
0,3,78,23026,11,0
0,3,58,44488,0,0
0,3,58,44488,8,0
0,3,58,44489,0,0
0,3,58,44489,8,0
0,3,78,23027,11,0
0,3,78,23028,11,0
0,3,58,44492,0,0
0,3,58,44492,8,0
0,3,58,44493,0,0
0,3,58,44493,8,0
0,3,78,23029,11,0
0,3,58,44494,0,0
0,3,58,44494,8,0
0,3,58,44495,0,0
0,3,58,44495,8,0
0,3,78,23030,11,0
0,3,58,44496,0,0
0,3,58,44496,8,0
0,3,58,44497,0,0
0,3,58,44497,8,0
0,3,78,23031,11,0
1,3,60,28652,1,0
0,3,68,28652,9,0
0,3,58,44498,0,0
0,3,58,44498,8,0
0,3,58,44499,0,0
0,3,58,44499,8,0
0,3,78,23032,11,0
0,3,58,44500,0,0
0,3,58,44500,8,0
1,3,60,28653,1,0
0,3,68,28653,9,0
0,3,58,44501,0,0
0,3,58,44501,8,0
0,3,78,23033,11,0
0,3,58,44502,0,0
0,3,58,44503,0,0
0,3,58,44504,0,0
0,3,58,44504,8,0
0,3,58,44505,0,0
0,3,58,44505,8,0
0,3,78,23035,11,0
0,3,58,44506,0,0
0,3,58,44506,8,0
0,3,58,44507,0,0
0,3,58,44507,8,0
0,3,78,23036,11,0
0,3,58,44508,0,0
0,3,58,44508,8,0
0,3,58,44509,0,0
0,3,58,44509,8,0
0,3,78,23037,11,0
0,3,58,44510,0,0
0,3,58,44510,8,0
0,3,58,44511,0,0
0,3,58,44511,8,0
0,3,78,23038,11,0
0,3,58,44512,0,0
0,3,58,44512,8,0
0,3,58,44514,0,0
0,3,58,44515,0,0
0,3,58,44515,8,0
0,3,78,23040,11,0
0,3,58,44516,0,0
0,3,58,44516,8,0
1,3,60,28654,1,0
0,3,68,28654,9,0
0,3,58,44517,0,0
0,3,58,44517,8,0
0,3,78,23041,11,0
0,3,58,44518,0,0
0,3,58,44518,8,0
0,3,58,44519,0,0
0,3,58,44519,8,0
0,3,78,23042,11,0
0,3,58,44520,0,0
0,3,58,44520,8,0
0,3,58,44521,0,0
0,3,58,44521,8,0
0,3,78,23043,11,0
0,3,58,44522,0,0
0,3,58,44522,8,0
0,3,58,44523,0,0
0,3,58,44523,8,0
0,3,78,23044,11,0
0,3,58,44524,0,0
0,3,58,44524,8,0
0,3,58,44527,0,0
0,3,58,44527,8,0
0,3,78,23046,11,0
0,3,58,44528,0,0
0,3,58,44528,8,0
0,3,58,44529,0,0
0,3,58,44529,8,0
0,3,78,23047,11,0
0,3,58,44530,0,0
0,3,58,44530,8,0
0,3,58,44533,0,0
0,3,58,44533,8,0
0,3,78,23049,11,0
0,3,58,44534,0,0
0,3,58,44534,8,0
0,3,58,44535,0,0
0,3,58,44535,8,0
0,3,78,23050,11,0
0,3,58,44536,0,0
0,3,58,44536,8,0
0,3,58,44537,0,0
0,3,58,44537,8,0
0,3,78,23051,11,0
1,3,60,28655,1,0
0,3,68,28655,9,0
0,3,58,44538,0,0
0,3,58,44538,8,0
0,3,58,44539,0,0
0,3,58,44539,8,0
0,3,78,23052,11,0
0,3,58,44540,0,0
0,3,58,44540,8,0
0,3,58,44541,0,0
0,3,58,44541,8,0
0,3,78,23053,11,0
0,3,58,44543,0,0
0,3,58,44543,8,0
0,3,78,23054,11,0
0,3,58,44544,0,0
0,3,58,44544,8,0
0,3,58,44545,0,0
0,3,58,44545,8,0
0,3,78,23055,11,0
0,3,58,44546,0,0
0,3,58,44546,8,0
0,3,58,44547,0,0
0,3,58,44547,8,0
0,3,78,23056,11,0
0,3,58,44548,0,0
0,3,58,44548,8,0
0,3,58,44549,0,0
0,3,58,44549,8,0
0,3,78,23057,11,0
0,3,58,44550,0,0
0,3,58,44550,8,0
0,3,58,44551,0,0
0,3,58,44551,8,0
0,3,78,23058,11,0
0,3,58,44552,0,0
0,3,58,44552,8,0
0,3,58,44555,0,0
0,3,58,44555,8,0
0,3,78,23060,11,0
0,3,58,44556,0,0
0,3,58,44556,8,0
0,3,58,44557,0,0
0,3,58,44557,8,0
0,3,78,23061,11,0
0,3,58,44558,0,0
0,3,58,44558,8,0
0,3,58,44559,0,0
0,3,58,44559,8,0
0,3,78,23062,11,0
0,3,58,44560,0,0
0,3,58,44560,8,0
0,3,58,44561,0,0
0,3,58,44561,8,0
0,3,78,23063,11,0
0,3,58,44562,0,0
0,3,58,44562,8,0
0,3,58,44563,0,0
0,3,58,44563,8,0
0,3,78,23064,11,0
0,3,58,44564,0,0
0,3,58,44564,8,0
0,3,58,44565,0,0
0,3,58,44565,8,0
0,3,78,23065,11,0
1,3,60,28656,1,0
0,3,68,28656,9,0
0,3,58,44566,0,0
0,3,58,44566,8,0
0,3,58,44567,0,0
0,3,58,44567,8,0
0,3,78,23066,11,0
0,3,58,44568,0,0
0,3,58,44568,8,0
0,3,58,44570,8,0
0,3,58,44571,0,0
0,3,58,44571,8,0
0,3,78,23068,11,0
0,3,58,44572,0,0
0,3,58,44572,8,0
0,3,58,44573,0,0
0,3,58,44573,8,0
0,3,78,23069,11,0
0,3,58,44574,0,0
0,3,58,44574,8,0
0,3,58,44575,0,0
0,3,58,44575,8,0
0,3,78,23070,11,0
0,3,58,44576,0,0
0,3,58,44576,8,0
1,3,60,28657,1,0
0,3,68,28657,9,0
0,3,58,44577,0,0
0,3,58,44577,8,0
0,3,78,23071,11,0
0,3,58,44578,0,0
0,3,58,44578,8,0
0,3,58,44579,0,0
0,3,58,44579,8,0
0,3,78,23072,11,0
0,3,58,44580,0,0
0,3,58,44580,8,0
1,3,60,28658,1,0
0,3,68,28658,9,0
0,3,58,44583,0,0
0,3,58,44583,8,0
0,3,78,23074,11,0
0,3,58,44584,0,0
0,3,58,44584,8,0
0,3,58,44585,0,0
0,3,58,44585,8,0
0,3,78,23075,11,0
0,3,58,44586,0,0
0,3,58,44586,8,0
0,3,58,44587,0,0
0,3,58,44587,8,0
0,3,78,23076,11,0
0,3,58,44588,0,0
0,3,58,44588,8,0
1,3,60,28659,1,0
0,3,68,28659,9,0
0,3,58,44589,0,0
0,3,58,44589,8,0
0,3,78,23077,11,0
0,3,58,44590,0,0
0,3,58,44590,8,0
0,3,58,44593,0,0
0,3,58,44593,8,0
0,3,78,23079,11,0
0,3,58,44594,0,0
0,3,58,44594,8,0
0,3,58,44595,0,0
0,3,58,44595,8,0
0,3,78,23080,11,0
0,3,58,44596,0,0
0,3,58,44596,8,0
0,3,58,44597,0,0
0,3,58,44597,8,0
0,3,78,23081,11,0
0,3,58,44600,0,0
0,3,58,44600,8,0
0,3,58,44601,0,0
0,3,58,44601,8,0
0,3,78,23083,11,0
0,3,58,44602,0,0
0,3,58,44602,8,0
0,3,58,44603,0,0
0,3,58,44603,8,0
0,3,78,23084,11,0
1,3,60,28661,1,0
0,3,68,28661,9,0
0,3,58,44604,0,0
0,3,58,44604,8,0
0,3,58,44605,0,0
0,3,58,44605,8,0
0,3,78,23085,11,0
0,3,58,44606,0,0
0,3,58,44606,8,0
0,3,58,44607,0,0
0,3,58,44607,8,0
0,3,78,23086,11,0
0,3,58,44608,8,0
0,3,58,44609,0,0
0,3,78,23087,11,0
0,3,58,44610,0,0
0,3,58,44610,8,0
0,3,58,44611,0,0
0,3,58,44611,8,0
0,3,78,23088,11,0
0,3,58,44612,0,0
0,3,58,44612,8,0
0,3,58,44613,0,0
0,3,58,44613,8,0
0,3,78,23089,11,0
0,3,58,44614,0,0
0,3,58,44614,8,0
0,3,58,44615,0,0
0,3,58,44615,8,0
0,3,78,23090,11,0
0,3,58,44616,0,0
0,3,58,44616,8,0
0,3,58,44617,0,0
0,3,58,44617,8,0
0,3,78,23091,11,0
0,3,58,44618,0,0
0,3,58,44618,8,0
0,3,58,44619,0,0
0,3,58,44619,8,0
0,3,78,23092,11,0
0,3,58,44621,0,0
0,3,58,44621,8,0
0,3,78,23093,11,0
0,3,58,44622,0,0
0,3,58,44622,8,0
0,3,58,44623,0,0
0,3,58,44623,8,0
0,3,78,23094,11,0
0,3,58,44624,0,0
0,3,58,44624,8,0
1,3,60,28662,1,0
0,3,68,28662,9,0
0,3,58,44625,0,0
0,3,58,44625,8,0
0,3,78,23095,11,0
0,3,58,44626,0,0
0,3,58,44626,8,0
0,3,58,44627,0,0
0,3,58,44627,8,0
0,3,78,23096,11,0
0,3,58,44628,0,0
0,3,58,44628,8,0
0,3,58,44629,0,0
0,3,58,44629,8,0
0,3,78,23097,11,0
0,3,58,44630,0,0
0,3,58,44630,8,0
0,3,78,23098,11,0
0,3,58,44631,0,0
0,3,58,44631,8,0
0,3,58,44632,0,0
0,3,58,44632,8,0
0,3,78,23099,11,0
0,3,58,44633,0,0
0,3,58,44633,8,0
0,3,78,23100,11,0
0,3,58,44635,0,0
0,3,58,44636,0,0
0,3,58,44636,8,0
0,3,78,23101,11,0
0,3,58,44637,0,0
0,3,58,44637,8,0
0,3,58,44638,0,0
0,3,58,44638,8,0
0,3,78,23102,11,0
0,3,58,44639,0,0
0,3,58,44639,8,0
0,3,58,44640,0,0
0,3,58,44640,8,0
0,3,58,44642,0,0
0,3,58,44642,8,0
0,3,78,23104,11,0
0,3,58,44643,0,0
0,3,58,44643,8,0
0,3,58,44644,0,0
0,3,58,44644,8,0
0,3,78,23105,11,0
0,3,58,44645,0,0
0,3,58,44645,8,0
0,3,58,44646,0,0
0,3,58,44646,8,0
0,3,78,23106,11,0
0,3,58,44647,0,0
0,3,58,44647,8,0
0,3,58,44648,0,0
0,3,58,44648,8,0
0,3,78,23107,11,0
0,3,58,44649,0,0
0,3,58,44649,8,0
0,3,58,44650,0,0
0,3,58,44650,8,0
0,3,78,23108,11,0
0,3,58,44651,0,0
0,3,58,44651,8,0
0,3,58,44654,0,0
0,3,58,44654,8,0
0,3,78,23110,11,0
0,3,58,44655,0,0
0,3,58,44655,8,0
0,3,58,44656,0,0
0,3,58,44656,8,0
0,3,78,23111,11,0
0,3,58,44657,0,0
0,3,58,44657,8,0
0,3,58,44658,0,0
0,3,58,44658,8,0
0,3,78,23112,11,0
0,3,58,44659,0,0
0,3,58,44659,8,0
0,3,58,44660,0,0
0,3,58,44660,8,0
0,3,78,23113,11,0
0,3,58,44661,0,0
0,3,58,44661,8,0
0,3,78,23114,11,0
0,3,58,44664,0,0
0,3,58,44664,8,0
0,3,78,23115,11,0
0,3,58,44665,0,0
0,3,58,44665,8,0
0,3,58,44666,0,0
0,3,58,44666,8,0
0,3,78,23116,11,0
0,3,58,44667,0,0
