Source,Destination,Length,SequenceID,MessageType,Label
0,2,58,19416,1,0
1,2,68,19416,9,0
0,2,58,19417,1,0
1,2,68,19417,9,0
1,2,60,22364,0,0
0,2,58,19418,1,0
1,2,68,19418,9,0
1,2,78,43964,11,0
1,2,60,22365,0,0
0,2,58,19419,1,0
1,2,68,19419,9,0
1,2,60,22366,0,0
0,2,58,19420,1,0
1,2,68,19420,9,0
1,2,78,43965,11,0
1,2,60,22367,0,0
1,2,60,22368,0,0
0,2,58,19421,1,0
1,2,68,19421,9,0
1,2,78,43966,11,0
1,2,60,22369,0,0
1,2,60,22370,0,0
0,2,58,19422,1,0
1,2,68,19422,9,0
0,2,58,19423,1,0
1,2,68,19423,9,0
1,2,78,43967,11,0
1,2,60,22371,0,0
0,2,58,19424,1,0
1,2,68,19424,9,0
1,2,60,22372,0,0
0,2,58,19425,1,0
1,2,68,19425,9,0
1,2,78,43968,11,0
1,2,60,22373,0,0
0,2,58,19426,1,0
1,2,68,19426,9,0
1,2,60,22374,0,0
0,2,58,19427,1,0
1,2,68,19427,9,0
0,2,58,19428,1,0
1,2,68,19428,9,0
1,2,78,43969,11,0
1,2,60,22375,0,0
0,2,58,19429,1,0
1,2,68,19429,9,0
1,2,60,22376,0,0
1,2,78,43970,11,0
1,2,60,22377,0,0
0,2,58,19430,1,0
1,2,68,19430,9,0
1,2,60,22378,0,0
0,2,58,19431,1,0
1,2,68,19431,9,0
0,2,58,19432,1,0
1,2,68,19432,9,0
0,2,58,19433,1,0
1,2,68,19433,9,0
1,2,78,43971,11,0
1,2,60,22379,0,0
0,2,58,19434,1,0
1,2,68,19434,9,0
1,2,60,22380,0,0
1,2,78,43972,11,0
1,2,60,22381,0,0
0,2,58,19435,1,0
1,2,68,19435,9,0
0,2,58,19436,1,0
1,2,68,19436,9,0
0,2,58,19437,1,0
1,2,68,19437,9,0
1,2,60,22382,0,0
0,2,58,19438,1,0
1,2,68,19438,9,0
1,2,78,43973,11,0
1,2,60,22383,0,0
0,2,58,19439,1,0
1,2,68,19439,9,0
0,2,58,19440,1,0
1,2,68,19440,9,0
1,2,60,22384,0,0
1,2,78,43974,11,0
1,2,60,22385,0,0
0,2,58,19441,1,0
1,2,68,19441,9,0
0,2,58,19442,1,0
1,2,68,19442,9,0
1,2,60,22386,0,0
0,2,58,19443,1,0
1,2,68,19443,9,0
1,2,78,43975,11,0
1,2,60,22387,0,0
0,2,58,19444,1,0
1,2,68,19444,9,0
1,2,60,22388,0,0
0,2,58,19445,1,0
1,2,68,19445,9,0
0,2,58,19446,1,0
1,2,68,19446,9,0
1,2,78,43976,11,0
1,2,60,22389,0,0
0,2,58,19447,1,0
1,2,68,19447,9,0
1,2,60,22390,0,0
0,2,58,19448,1,0
1,2,68,19448,9,0
0,2,58,19449,1,0
1,2,68,19449,9,0
1,2,78,43977,11,0
1,2,60,22391,0,0
0,2,58,19450,1,0
1,2,68,19450,9,0
1,2,60,22392,0,0
0,2,58,19451,1,0
1,2,68,19451,9,0
1,2,78,43978,11,0
1,2,60,22393,0,0
0,2,58,19452,1,0
1,2,68,19452,9,0
1,2,60,22394,0,0
1,2,78,43979,11,0
1,2,60,22395,0,0
0,2,58,19453,1,0
1,2,68,19453,9,0
1,2,60,22396,0,0
0,2,58,19454,1,0
1,2,68,19454,9,0
1,2,78,43980,11,0
1,2,60,22397,0,0
1,2,60,22398,0,0
0,2,58,19455,1,0
1,2,68,19455,9,0
1,2,78,43981,11,0
1,2,60,22399,0,0
0,2,58,19456,1,0
1,2,68,19456,9,0
1,2,60,22400,0,0
1,2,78,43982,11,0
1,2,60,22401,0,0
0,2,58,19457,1,0
1,2,68,19457,9,0
1,2,60,22402,0,0
0,2,58,19458,1,0
1,2,68,19458,9,0
0,2,58,19459,1,0
1,2,68,19459,9,0
1,2,78,43983,11,0
1,2,60,22403,0,0
0,2,58,19460,1,0
1,2,68,19460,9,0
1,2,60,22404,0,0
0,2,58,19461,1,0
1,2,68,19461,9,0
0,2,58,19462,1,0
1,2,68,19462,9,0
1,2,78,43984,11,0
1,2,60,22405,0,0
0,2,58,19463,1,0
1,2,68,19463,9,0
1,2,60,22406,0,0
0,2,58,19464,1,0
1,2,68,19464,9,0
0,2,58,19465,1,0
1,2,68,19465,9,0
1,2,78,43985,11,0
1,2,60,22407,0,0
0,2,58,19466,1,0
1,2,68,19466,9,0
1,2,60,22408,0,0
0,2,58,19467,1,0
1,2,68,19467,9,0
1,2,78,43986,11,0
1,2,60,22409,0,0
1,2,60,22410,0,0
0,2,58,19468,1,0
1,2,68,19468,9,0
1,2,78,43987,11,0
1,2,60,22411,0,0
1,2,60,22412,0,0
0,2,58,19469,1,0
1,2,68,19469,9,0
1,2,78,43988,11,0
1,2,60,22413,0,0
0,2,58,19470,1,0
1,2,68,19470,9,0
1,2,60,22414,0,0
0,2,58,19471,1,0
1,2,68,19471,9,0
1,2,78,43989,11,0
1,2,60,22415,0,0
0,2,58,19472,1,0
1,2,68,19472,9,0
0,2,58,19473,1,0
1,2,68,19473,9,0
1,2,60,22416,0,0
1,2,78,43990,11,0
0,2,58,19474,1,0
1,2,60,22417,0,0
1,2,68,19474,9,0
1,2,60,22418,0,0
0,2,58,19475,1,0
1,2,68,19475,9,0
1,2,78,43991,11,0
1,2,60,22419,0,0
0,2,58,19476,1,0
1,2,68,19476,9,0
0,2,58,19477,1,0
1,2,68,19477,9,0
1,2,60,22420,0,0
1,2,78,43992,11,0
1,2,60,22421,0,0
0,2,58,19478,1,0
1,2,68,19478,9,0
1,2,60,22422,0,0
1,2,78,43993,11,0
1,2,60,22423,0,0
0,2,58,19479,1,0
1,2,68,19479,9,0
1,2,60,22424,0,0
0,2,58,19480,1,0
1,2,68,19480,9,0
1,2,78,43994,11,0
1,2,60,22425,0,0
0,2,58,19481,1,0
1,2,68,19481,9,0
0,2,58,19482,1,0
1,2,68,19482,9,0
1,2,60,22426,0,0
0,2,58,19483,1,0
1,2,68,19483,9,0
1,2,78,43995,11,0
1,2,60,22427,0,0
0,2,58,19484,1,0
1,2,68,19484,9,0
1,2,60,22428,0,0
0,2,58,19485,1,0
1,2,68,19485,9,0
0,2,58,19486,1,0
1,2,68,19486,9,0
1,2,78,43996,11,0
1,2,60,22429,0,0
0,2,58,19487,1,0
1,2,68,19487,9,0
1,2,60,22430,0,0
0,2,58,19488,1,0
1,2,68,19488,9,0
1,2,78,43997,11,0
1,2,60,22431,0,0
1,2,60,22432,0,0
0,2,58,19489,1,0
1,2,68,19489,9,0
1,2,78,43998,11,0
1,2,60,22433,0,0
1,2,60,22434,0,0
0,2,58,19490,1,0
1,2,68,19490,9,0
1,2,78,43999,11,0
1,2,60,22435,0,0
0,2,58,19491,1,0
1,2,68,19491,9,0
1,2,60,22436,0,0
0,2,58,19492,1,0
1,2,68,19492,9,0
0,2,58,19493,1,0
1,2,68,19493,9,0
1,2,78,44000,11,0
1,2,60,22437,0,0
0,2,58,19494,1,0
1,2,68,19494,9,0
1,2,60,22438,0,0
0,2,58,19495,1,0
1,2,68,19495,9,0
1,2,78,44001,11,0
1,2,60,22439,0,0
0,2,58,19496,1,0
1,2,68,19496,9,0
1,2,60,22440,0,0
1,2,78,44002,11,0
1,2,60,22441,0,0
0,2,58,19497,1,0
1,2,68,19497,9,0
1,2,60,22442,0,0
1,2,78,44003,11,0
1,2,60,22443,0,0
0,2,58,19498,1,0
1,2,68,19498,9,0
1,2,60,22444,0,0
0,2,58,19499,1,0
1,2,68,19499,9,0
0,2,58,19500,1,0
1,2,68,19500,9,0
0,2,58,19501,1,0
1,2,68,19501,9,0
1,2,78,44004,11,0
1,2,60,22445,0,0
0,2,58,19502,1,0
1,2,68,19502,9,0
1,2,60,22446,0,0
0,2,58,19503,1,0
1,2,68,19503,9,0
0,2,58,19504,1,0
1,2,68,19504,9,0
1,2,78,44005,11,0
1,2,60,22447,0,0
0,2,58,19505,1,0
1,2,68,19505,9,0
1,2,60,22448,0,0
1,2,78,44006,11,0
1,2,60,22449,0,0
0,2,58,19506,1,0
1,2,68,19506,9,0
1,2,60,22450,0,0
0,2,58,19507,1,0
1,2,68,19507,9,0
1,2,78,44007,11,0
1,2,60,22451,0,0
0,2,58,19508,1,0
1,2,68,19508,9,0
1,2,60,22452,0,0
0,2,58,19509,1,0
1,2,68,19509,9,0
1,2,78,44008,11,0
1,2,60,22453,0,0
0,2,58,19510,1,0
1,2,68,19510,9,0
1,2,60,22454,0,0
0,2,58,19511,1,0
1,2,68,19511,9,0
1,2,78,44009,11,0
1,2,60,22455,0,0
0,2,58,19512,1,0
1,2,68,19512,9,0
1,2,60,22456,0,0
0,2,58,19513,1,0
1,2,68,19513,9,0
1,2,78,44010,11,0
1,2,60,22457,0,0
0,2,58,19514,1,0
1,2,68,19514,9,0
1,2,60,22458,0,0
0,2,58,19515,1,0
1,2,68,19515,9,0
1,2,78,44011,11,0
1,2,60,22459,0,0
1,2,60,22460,0,0
0,2,58,19516,1,0
1,2,68,19516,9,0
0,2,58,19517,1,0
1,2,68,19517,9,0
1,2,78,44012,11,0
1,2,60,22461,0,0
1,2,60,22462,0,0
0,2,58,19518,1,0
1,2,68,19518,9,0
0,2,58,19519,1,0
1,2,68,19519,9,0
1,2,78,44013,11,0
1,2,60,22463,0,0
0,2,58,19520,1,0
1,2,68,19520,9,0
0,2,58,19521,1,0
1,2,68,19521,9,0
1,2,60,22464,0,0
1,2,78,44014,11,0
1,2,60,22465,0,0
0,2,58,19522,1,0
1,2,68,19522,9,0
0,2,58,19523,1,0
1,2,68,19523,9,0
0,2,58,19524,1,0
1,2,68,19524,9,0
1,2,60,22466,0,0
0,2,58,19525,1,0
1,2,68,19525,9,0
1,2,78,44015,11,0
1,2,60,22467,0,0
0,2,58,19526,1,0
1,2,68,19526,9,0
0,2,58,19527,1,0
1,2,68,19527,9,0
1,2,60,22468,0,0
0,2,58,19528,1,0
1,2,68,19528,9,0
0,2,58,19529,1,0
1,2,68,19529,9,0
0,2,58,19530,1,0
1,2,68,19530,9,0
1,2,78,44016,11,0
1,2,60,22469,0,0
1,2,60,22470,0,0
0,2,58,19531,1,0
1,2,68,19531,9,0
1,2,78,44017,11,0
1,2,60,22471,0,0
0,2,58,19532,1,0
1,2,68,19532,9,0
0,2,58,19533,1,0
1,2,68,19533,9,0
1,2,60,22472,0,0
1,2,78,44018,11,0
1,2,60,22473,0,0
0,2,58,19534,1,0
1,2,68,19534,9,0
1,2,60,22474,0,0
1,2,78,44019,11,0
1,2,60,22475,0,0
0,2,58,19535,1,0
1,2,68,19535,9,0
1,2,60,22476,0,0
0,2,58,19536,1,0
1,2,68,19536,9,0
1,2,78,44020,11,0
1,2,60,22477,0,0
0,2,58,19537,1,0
1,2,68,19537,9,0
1,2,60,22478,0,0
0,2,58,19538,1,0
1,2,68,19538,9,0
1,2,78,44021,11,0
1,2,60,22479,0,0
1,2,60,22480,0,0
0,2,58,19539,1,0
1,2,68,19539,9,0
1,2,78,44022,11,0
1,2,60,22481,0,0
0,2,58,19540,1,0
1,2,68,19540,9,0
1,2,60,22482,0,0
0,2,58,19541,1,0
1,2,68,19541,9,0
1,2,78,44023,11,0
1,2,60,22483,0,0
0,2,58,19542,1,0
1,2,68,19542,9,0
0,2,58,19543,1,0
1,2,68,19543,9,0
0,2,58,19544,1,0
1,2,68,19544,9,0
1,2,60,22484,0,0
1,2,78,44024,11,0
1,2,60,22485,0,0
0,2,58,19545,1,0
1,2,68,19545,9,0
1,2,60,22486,0,0
0,2,58,19546,1,0
1,2,68,19546,9,0
1,2,78,44025,11,0
1,2,60,22487,0,0
0,2,58,19547,1,0
1,2,68,19547,9,0
1,2,60,22488,0,0
1,2,78,44026,11,0
1,2,60,22489,0,0
0,2,58,19548,1,0
1,2,68,19548,9,0
1,2,60,22490,0,0
0,2,58,19549,1,0
1,2,68,19549,9,0
0,2,58,19550,1,0
1,2,68,19550,9,0
0,2,58,19551,1,0
1,2,68,19551,9,0
1,2,78,44027,11,0
1,2,60,22491,0,0
1,2,60,22492,0,0
0,2,58,19552,1,0
1,2,68,19552,9,0
1,2,78,44028,11,0
1,2,60,22493,0,0
0,2,58,19553,1,0
1,2,68,19553,9,0
1,2,60,22494,0,0
0,2,58,19554,1,0
1,2,68,19554,9,0
1,2,78,44029,11,0
1,2,60,22495,0,0
0,2,58,19555,1,0
1,2,68,19555,9,0
1,2,60,22496,0,0
0,2,58,19556,1,0
1,2,68,19556,9,0
1,2,78,44030,11,0
1,2,60,22497,0,0
0,2,58,19557,1,0
1,2,68,19557,9,0
1,2,60,22498,0,0
0,2,58,19558,1,0
1,2,68,19558,9,0
0,2,58,19559,1,0
1,2,68,19559,9,0
1,2,78,44031,11,0
1,2,60,22499,0,0
1,2,60,22500,0,0
0,2,58,19560,1,0
1,2,68,19560,9,0
1,2,78,44032,11,0
1,2,60,22501,0,0
0,2,58,19561,1,0
1,2,68,19561,9,0
1,2,60,22502,0,0
1,2,78,44033,11,0
1,2,60,22503,0,0
0,2,58,19562,1,0
1,2,68,19562,9,0
1,2,60,22504,0,0
0,2,58,19563,1,0
1,2,68,19563,9,0
1,2,78,44034,11,0
1,2,60,22505,0,0
1,2,60,22506,0,0
0,2,58,19564,1,0
1,2,68,19564,9,0
0,2,58,19565,1,0
1,2,68,19565,9,0
1,2,78,44035,11,0
1,2,60,22507,0,0
1,2,60,22508,0,0
0,2,58,19566,1,0
1,2,68,19566,9,0
1,2,78,44036,11,0
1,2,60,22509,0,0
1,2,60,22510,0,0
0,2,58,19567,1,0
1,2,68,19567,9,0
1,2,78,44037,11,0
1,2,60,22511,0,0
1,2,60,22512,0,0
0,2,58,19568,1,0
1,2,68,19568,9,0
0,2,58,19569,1,0
1,2,68,19569,9,0
1,2,78,44038,11,0
1,2,60,22513,0,0
1,2,60,22514,0,0
0,2,58,19570,1,0
1,2,68,19570,9,0
1,2,78,44039,11,0
1,2,60,22515,0,0
0,2,58,19571,1,0
1,2,68,19571,9,0
1,2,60,22516,0,0
0,2,58,19572,1,0
1,2,68,19572,9,0
1,2,78,44040,11,0
0,2,58,19573,1,0
1,2,60,22517,0,0
1,2,68,19573,9,0
0,2,58,19574,1,0
1,2,68,19574,9,0
1,2,60,22518,0,0
0,2,58,19575,1,0
1,2,68,19575,9,0
1,2,78,44041,11,0
1,2,60,22519,0,0
1,2,60,22520,0,0
0,2,58,19576,1,0
1,2,68,19576,9,0
1,2,78,44042,11,0
1,2,60,22521,0,0
1,2,60,22522,0,0
0,2,58,19577,1,0
1,2,68,19577,9,0
1,2,78,44043,11,0
1,2,60,22523,0,0
0,2,58,19578,1,0
1,2,68,19578,9,0
0,2,58,19579,1,0
1,2,68,19579,9,0
0,2,58,19580,1,0
1,2,68,19580,9,0
0,2,58,19581,1,0
1,2,68,19581,9,0
1,2,60,22524,0,0
1,2,78,44044,11,0
1,2,60,22525,0,0
0,2,58,19582,1,0
1,2,68,19582,9,0
1,2,60,22526,0,0
0,2,58,19583,1,0
1,2,68,19583,9,0
1,2,78,44045,11,0
1,2,60,22527,0,0
1,2,60,22528,0,0
0,2,58,19584,1,0
1,2,68,19584,9,0
1,2,78,44046,11,0
1,2,60,22529,0,0
0,2,58,19585,1,0
1,2,68,19585,9,0
1,2,60,22530,0,0
1,2,78,44047,11,0
1,2,60,22531,0,0
0,2,58,19586,1,0
1,2,68,19586,9,0
1,2,60,22532,0,0
0,2,58,19587,1,0
1,2,68,19587,9,0
1,2,78,44048,11,0
1,2,60,22533,0,0
0,2,58,19588,1,0
1,2,68,19588,9,0
1,2,60,22534,0,0
1,2,78,44049,11,0
1,2,60,22535,0,0
0,2,58,19589,1,0
1,2,68,19589,9,0
0,2,58,19590,1,0
1,2,68,19590,9,0
1,2,60,22536,0,0
0,2,58,19591,1,0
1,2,68,19591,9,0
1,2,78,44050,11,0
1,2,60,22537,0,0
0,2,58,19592,1,0
1,2,68,19592,9,0
1,2,60,22538,0,0
0,2,58,19593,1,0
1,2,68,19593,9,0
1,2,78,44051,11,0
1,2,60,22539,0,0
0,2,58,19594,1,0
1,2,68,19594,9,0
1,2,60,22540,0,0
0,2,58,19595,1,0
1,2,68,19595,9,0
1,2,78,44052,11,0
1,2,60,22541,0,0
0,2,58,19596,1,0
1,2,68,19596,9,0
1,2,60,22542,0,0
0,2,58,19597,1,0
1,2,68,19597,9,0
1,2,78,44053,11,0
1,2,60,22543,0,0
0,2,58,19598,1,0
1,2,68,19598,9,0
0,2,58,19599,1,0
1,2,68,19599,9,0
1,2,60,22544,0,0
1,2,78,44054,11,0
1,2,60,22545,0,0
0,2,58,19600,1,0
1,2,68,19600,9,0
1,2,60,22546,0,0
0,2,58,19601,1,0
1,2,68,19601,9,0
1,2,78,44055,11,0
1,2,60,22547,0,0
0,2,58,19602,1,0
1,2,68,19602,9,0
1,2,60,22548,0,0
0,2,58,19603,1,0
1,2,68,19603,9,0
1,2,78,44056,11,0
1,2,60,22549,0,0
0,2,58,19604,1,0
1,2,68,19604,9,0
1,2,60,22550,0,0
0,2,58,19605,1,0
1,2,68,19605,9,0
1,2,78,44057,11,0
1,2,60,22551,0,0
0,2,58,19606,1,0
1,2,68,19606,9,0
0,2,58,19607,1,0
1,2,68,19607,9,0
0,2,58,19608,1,0
1,2,68,19608,9,0
0,2,58,19609,1,0
1,2,68,19609,9,0
1,2,60,22552,0,0
0,2,58,19610,1,0
1,2,68,19610,9,0
1,2,78,44058,11,0
1,2,60,22553,0,0
0,2,58,19611,1,0
1,2,68,19611,9,0
1,2,60,22554,0,0
0,2,58,19612,1,0
1,2,68,19612,9,0
0,2,58,19613,1,0
1,2,68,19613,9,0
1,2,78,44059,11,0
1,2,60,22555,0,0
0,2,58,19614,1,0
1,2,68,19614,9,0
1,2,60,22556,0,0
0,2,58,19615,1,0
1,2,68,19615,9,0
1,2,78,44060,11,0
1,2,60,22557,0,0
1,2,60,22558,0,0
0,2,58,19616,1,0
1,2,68,19616,9,0
0,2,58,19617,1,0
1,2,68,19617,9,0
0,2,58,19618,1,0
1,2,68,19618,9,0
1,2,78,44061,11,0
1,2,60,22559,0,0
0,2,58,19619,1,0
1,2,68,19619,9,0
1,2,60,22560,0,0
1,2,78,44062,11,0
1,2,60,22561,0,0
0,2,58,19620,1,0
1,2,68,19620,9,0
1,2,60,22562,0,0
0,2,58,19621,1,0
1,2,68,19621,9,0
1,2,78,44063,11,0
1,2,60,22563,0,0
1,2,60,22564,0,0
0,2,58,19622,1,0
1,2,68,19622,9,0
1,2,78,44064,11,0
1,2,60,22565,0,0
1,2,60,22566,0,0
0,2,58,19623,1,0
1,2,68,19623,9,0
0,2,58,19624,1,0
1,2,68,19624,9,0
1,2,78,44065,11,0
1,2,60,22567,0,0
0,2,58,19625,1,0
1,2,68,19625,9,0
1,2,60,22568,0,0
1,2,78,44066,11,0
1,2,60,22569,0,0
0,2,58,19626,1,0
1,2,68,19626,9,0
1,2,60,22570,0,0
0,2,58,19627,1,0
1,2,68,19627,9,0
1,2,78,44067,11,0
1,2,60,22571,0,0
0,2,58,19628,1,0
1,2,68,19628,9,0
1,2,60,22572,0,0
0,2,58,19629,1,0
1,2,68,19629,9,0
1,2,78,44068,11,0
1,2,60,22573,0,0
0,2,58,19630,1,0
1,2,68,19630,9,0
1,2,60,22574,0,0
0,2,58,19631,1,0
1,2,68,19631,9,0
1,2,78,44069,11,0
1,2,60,22575,0,0
0,2,58,19632,1,0
1,2,68,19632,9,0
1,2,60,22576,0,0
0,2,58,19633,1,0
1,2,68,19633,9,0
1,2,78,44070,11,0
1,2,60,22577,0,0
0,2,58,19634,1,0
1,2,68,19634,9,0
1,2,60,22578,0,0
0,2,58,19635,1,0
1,2,68,19635,9,0
0,2,58,19636,1,0
1,2,68,19636,9,0
1,2,78,44071,11,0
1,2,60,22579,0,0
0,2,58,19637,1,0
1,2,68,19637,9,0
1,2,60,22580,0,0
0,2,58,19638,1,0
1,2,68,19638,9,0
1,2,78,44072,11,0
1,2,60,22581,0,0
1,2,60,22582,0,0
0,2,58,19639,1,0
1,2,68,19639,9,0
0,2,58,19640,1,0
1,2,68,19640,9,0
1,2,78,44073,11,0
1,2,60,22583,0,0
0,2,58,19641,1,0
1,2,68,19641,9,0
1,2,60,22584,0,0
0,2,58,19642,1,0
1,2,68,19642,9,0
1,2,78,44074,11,0
1,2,60,22585,0,0
0,2,58,19643,1,0
1,2,68,19643,9,0
1,2,60,22586,0,0
1,2,78,44075,11,0
1,2,60,22587,0,0
0,2,58,19644,1,0
1,2,68,19644,9,0
1,2,60,22588,0,0
0,2,58,19645,1,0
1,2,68,19645,9,0
0,2,58,19646,1,0
1,2,68,19646,9,0
1,2,78,44076,11,0
1,2,60,22589,0,0
0,2,58,19647,1,0
1,2,68,19647,9,0
1,2,60,22590,0,0
1,2,78,44077,11,0
1,2,60,22591,0,0
0,2,58,19648,1,0
1,2,68,19648,9,0
1,2,60,22592,0,0
1,2,78,44078,11,0
1,2,60,22593,0,0
0,2,58,19649,1,0
1,2,68,19649,9,0
1,2,60,22594,0,0
0,2,58,19650,1,0
1,2,68,19650,9,0
1,2,78,44079,11,0
1,2,60,22595,0,0
1,2,60,22596,0,0
0,2,58,19651,1,0
1,2,68,19651,9,0
1,2,78,44080,11,0
1,2,60,22597,0,0
1,2,60,22598,0,0
0,2,58,19652,1,0
1,2,68,19652,9,0
1,2,78,44081,11,0
1,2,60,22599,0,0
0,2,58,19653,1,0
1,2,68,19653,9,0
1,2,60,22600,0,0
1,2,78,44082,11,0
1,2,60,22601,0,0
0,2,58,19654,1,0
1,2,68,19654,9,0
1,2,60,22602,0,0
0,2,58,19655,1,0
1,2,68,19655,9,0
0,2,58,19656,1,0
1,2,68,19656,9,0
1,2,78,44083,11,0
1,2,60,22603,0,0
0,2,58,19657,1,0
1,2,68,19657,9,0
1,2,60,22604,0,0
0,2,58,19658,1,0
1,2,68,19658,9,0
1,2,78,44084,11,0
1,2,60,22605,0,0
0,2,58,19659,1,0
1,2,68,19659,9,0
1,2,60,22606,0,0
0,2,58,19660,1,0
1,2,68,19660,9,0
1,2,78,44085,11,0
1,2,60,22607,0,0
1,2,60,22608,0,0
0,2,58,19661,1,0
1,2,68,19661,9,0
1,2,78,44086,11,0
1,2,60,22609,0,0
0,2,58,19662,1,0
1,2,68,19662,9,0
0,2,58,19663,1,0
1,2,68,19663,9,0
1,2,60,22610,0,0
0,2,58,19664,1,0
1,2,68,19664,9,0
1,2,78,44087,11,0
1,2,60,22611,0,0
1,2,60,22612,0,0
0,2,58,19665,1,0
1,2,68,19665,9,0
0,2,58,19666,1,0
1,2,68,19666,9,0
1,2,78,44088,11,0
1,2,60,22613,0,0
1,2,60,22614,0,0
0,2,58,19667,1,0
1,2,68,19667,9,0
1,2,78,44089,11,0
1,2,60,22615,0,0
0,2,58,19668,1,0
1,2,68,19668,9,0
1,2,60,22616,0,0
0,2,58,19669,1,0
1,2,68,19669,9,0
1,2,78,44090,11,0
1,2,60,22617,0,0
1,2,60,22618,0,0
0,2,58,19670,1,0
1,2,68,19670,9,0
0,2,58,19671,1,0
1,2,68,19671,9,0
1,2,78,44091,11,0
1,2,60,22619,0,0
1,2,60,22620,0,0
0,2,58,19672,1,0
1,2,68,19672,9,0
1,2,78,44092,11,0
1,2,60,22621,0,0
0,2,58,19673,1,0
1,2,68,19673,9,0
1,2,60,22622,0,0
1,2,78,44093,11,0
1,2,60,22623,0,0
0,2,58,19674,1,0
1,2,68,19674,9,0
1,2,60,22624,0,0
0,2,58,19675,1,0
1,2,68,19675,9,0
0,2,58,19676,1,0
1,2,68,19676,9,0
1,2,78,44094,11,0
1,2,60,22625,0,0
0,2,58,19677,1,0
1,2,68,19677,9,0
0,2,58,19678,1,0
1,2,68,19678,9,0
1,2,60,22626,0,0
1,2,78,44095,11,0
1,2,60,22627,0,0
0,2,58,19679,1,0
1,2,68,19679,9,0
1,2,60,22628,0,0
0,2,58,19680,1,0
1,2,68,19680,9,0
1,2,78,44096,11,0
1,2,60,22629,0,0
1,2,60,22630,0,0
0,2,58,19681,1,0
1,2,68,19681,9,0
0,2,58,19682,1,0
1,2,68,19682,9,0
1,2,78,44097,11,0
1,2,60,22631,0,0
0,2,58,19683,1,0
1,2,68,19683,9,0
1,2,60,22632,0,0
0,2,58,19684,1,0
1,2,68,19684,9,0
0,2,58,19685,1,0
1,2,68,19685,9,0
1,2,78,44098,11,0
1,2,60,22633,0,0
0,2,58,19686,1,0
1,2,68,19686,9,0
0,2,58,19687,1,0
1,2,68,19687,9,0
1,2,60,22634,0,0
0,2,58,19688,1,0
1,2,68,19688,9,0
0,2,58,19689,1,0
1,2,68,19689,9,0
1,2,78,44099,11,0
1,2,60,22635,0,0
1,2,60,22636,0,0
0,2,58,19690,1,0
1,2,68,19690,9,0
1,2,78,44100,11,0
1,2,60,22637,0,0
1,2,60,22638,0,0
0,2,58,19691,1,0
1,2,68,19691,9,0
1,2,78,44101,11,0
1,2,60,22639,0,0
0,2,58,19692,1,0
1,2,68,19692,9,0
0,2,58,19693,1,0
1,2,68,19693,9,0
1,2,60,22640,0,0
0,2,58,19694,1,0
1,2,68,19694,9,0
1,2,78,44102,11,0
1,2,60,22641,0,0
0,2,58,19695,1,0
1,2,68,19695,9,0
1,2,60,22642,0,0
1,2,78,44103,11,0
1,2,60,22643,0,0
0,2,58,19696,1,0
1,2,68,19696,9,0
1,2,60,22644,0,0
1,2,78,44104,11,0
1,2,60,22645,0,0
0,2,58,19697,1,0
1,2,68,19697,9,0
1,2,60,22646,0,0
0,2,58,19698,1,0
1,2,68,19698,9,0
0,2,58,19699,1,0
1,2,68,19699,9,0
1,2,78,44105,11,0
1,2,60,22647,0,0
1,2,60,22648,0,0
0,2,58,19700,1,0
1,2,68,19700,9,0
1,2,78,44106,11,0
1,2,60,22649,0,0
1,2,60,22650,0,0
0,2,58,19701,1,0
1,2,68,19701,9,0
0,2,58,19702,1,0
1,2,68,19702,9,0
1,2,78,44107,11,0
1,2,60,22651,0,0
0,2,58,19703,1,0
1,2,68,19703,9,0
0,2,58,19704,1,0
1,2,68,19704,9,0
1,2,60,22652,0,0
1,2,78,44108,11,0
1,2,60,22653,0,0
0,2,58,19705,1,0
1,2,68,19705,9,0
1,2,60,22654,0,0
0,2,58,19706,1,0
1,2,68,19706,9,0
1,2,78,44109,11,0
1,2,60,22655,0,0
0,2,58,19707,1,0
1,2,68,19707,9,0
0,2,58,19708,1,0
1,2,68,19708,9,0
1,2,60,22656,0,0
0,2,58,19709,1,0
1,2,68,19709,9,0
1,2,78,44110,11,0
1,2,60,22657,0,0
1,2,60,22658,0,0
0,2,58,19710,1,0
1,2,68,19710,9,0
1,2,78,44111,11,0
1,2,60,22659,0,0
0,2,58,19711,1,0
1,2,68,19711,9,0
1,2,60,22660,0,0
0,2,58,19712,1,0
1,2,68,19712,9,0
0,2,58,19713,1,0
1,2,68,19713,9,0
1,2,78,44112,11,0
1,2,60,22661,0,0
0,2,58,19714,1,0
1,2,68,19714,9,0
1,2,60,22662,0,0
1,2,78,44113,11,0
1,2,60,22663,0,0
0,2,58,19715,1,0
1,2,68,19715,9,0
1,2,60,22664,0,0
0,2,58,19716,1,0
1,2,68,19716,9,0
1,2,78,44114,11,0
1,2,60,22665,0,0
0,2,58,19717,1,0
1,2,68,19717,9,0
1,2,60,22666,0,0
1,2,78,44115,11,0
1,2,60,22667,0,0
0,2,58,19718,1,0
1,2,68,19718,9,0
1,2,60,22668,0,0
0,2,58,19719,1,0
1,2,68,19719,9,0
1,2,78,44116,11,0
1,2,60,22669,0,0
0,2,58,19720,1,0
1,2,68,19720,9,0
0,2,58,19721,1,0
1,2,68,19721,9,0
1,2,60,22670,0,0
0,2,58,19722,1,0
1,2,68,19722,9,0
0,2,58,19723,1,0
