Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
1,2,60,22260,0,0.056332,0
0,2,58,19320,1,0.019957,0
1,2,68,19320,9,0.000255,0
1,2,78,43912,11,0.043828,0
1,2,60,22261,0,2.20E-05,0
0,2,58,19321,1,0.016732,0
1,2,68,19321,9,0.000258,0
1,2,60,22262,0,0.04694,0
0,2,58,19322,1,0.022856,0
1,2,68,19322,9,0.000221,0
0,2,58,19323,1,0.006779,0
1,2,68,19323,9,0.000202,0
0,2,58,19324,1,0.017251,0
1,2,68,19324,9,0.000324,0
1,2,78,43913,11,0.008357,0
1,2,60,22263,0,1.90E-05,0
1,2,60,22264,0,0.06398,0
0,2,58,19325,1,0.027239,0
1,2,68,19325,9,0.000201,0
1,2,78,43914,11,0.036561,0
1,2,60,22265,0,1.80E-05,0
1,2,60,22266,0,0.064036,0
0,2,58,19326,1,0.021369,0
1,2,68,19326,9,0.000233,0
1,2,78,43915,11,0.042365,0
1,2,60,22267,0,5.20E-05,0
0,2,58,19327,1,0.054949,0
1,2,68,19327,9,0.000262,0
1,2,60,22268,0,0.000737,0
1,2,78,43916,11,0.064011,0
1,2,60,22269,0,1.80E-05,0
0,2,58,19328,1,0.012014,0
1,2,68,19328,9,0.000289,0
0,2,58,19329,1,0.039354,0
1,2,68,19329,9,0.000212,0
1,2,60,22270,0,0.012153,0
1,2,78,43917,11,0.063946,0
1,2,60,22271,0,1.80E-05,0
0,2,58,19330,1,0.027275,0
1,2,68,19330,9,0.000269,0
1,2,60,22272,0,0.036479,0
