Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,58,51018,8,0.00012922286987304688,0
0,2,58,51019,0,0.06237673759460449,0
0,2,58,51019,8,0.00010967254638671875,0
0,2,78,25558,11,0.05362558364868164,0
0,2,58,51020,0,0.008815288543701172,0
0,2,58,51020,8,0.00011181831359863281,0
0,2,58,51021,0,0.06243538856506525,0
0,2,58,51021,8,0.00011014938354314552,0
1,2,60,11409,1,0.01476335525512873,0
0,2,68,11409,9,5.841255187988281e-05,0
0,2,78,25559,11,0.03875064849853338,0
0,2,58,51022,0,0.008868932723997247,0
0,2,58,51022,8,0.00012254714966175584,0
0,2,58,51023,0,0.06238484382629039,0
0,2,58,51023,8,0.00011014938354669823,0
0,2,78,25560,11,0.053557634353637695,0
0,2,58,51024,0,0.008880138397216797,0
