Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,68,63920,9,0.0001650000000008589,0
1,2,58,63921,1,0.015055000000000263,0
0,2,68,63921,9,0.00015900000000002024,0
0,2,78,62506,11,0.039638999999999314,0
0,2,60,59476,0,1.1999999999900979e-05,0
1,2,58,63922,1,0.004070999999999714,0
0,2,68,63922,9,0.0002400000000015723,0
0,2,60,59477,0,0.05953199999999903,0
1,2,58,63923,1,0.04349999999999987,0
0,2,68,63923,9,0.00022799999999989495,0
0,2,78,62507,11,0.012349000000000387,0
0,2,60,59478,0,1.2999999999152578e-05,0
1,2,58,63924,1,0.03623100000000079,0
0,2,68,63924,9,0.00022300000000008424,0
1,2,58,63925,1,0.008267999999999276,0
