Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,60,60796,0,4.1000000000401826e-05,0
0,2,60,60797,0,0.06383399999999995,0
1,2,58,65256,1,0.037978999999999985,0
0,2,68,65256,9,0.0001939999999995834,0
0,2,78,63167,11,0.025950000000000806,0
0,2,60,60798,0,2.5999999999193335e-05,0
1,2,58,65257,1,0.048529000000000266,0
0,2,68,65257,9,0.00019400000000047157,0
0,2,60,60799,0,0.015064999999999884,0
0,2,78,63168,11,0.06397500000000012,0
0,2,60,60800,0,3.0999999999892225e-05,0
1,2,58,65258,1,0.04083399999999937,0
0,2,68,65258,9,0.000204000000000093,0
0,2,60,60801,0,0.01501700000000028,0
0,2,78,63169,11,0.06425600000000031,0
0,2,60,60802,0,3.6999999999842714e-05,0
1,2,58,65259,1,0.0211749999999995,0
0,2,68,65259,9,0.00019200000000019202,0
0,2,60,60803,0,0.04234399999999994,0
1,2,58,65260,1,0.05522000000000027,0
0,2,68,65260,9,0.0002089999999999037,0
1,2,58,65261,1,0.0039639999999998565,0
0,2,68,65261,9,0.00017300000000020077,0
0,2,78,63170,11,0.004557000000000144,0
0,2,60,60804,0,3.2000000000032e-05,0
1,2,58,65262,1,0.01605499999999971,0
0,2,68,65262,9,0.00022400000000022402,0
0,2,60,60805,0,0.04760000000000009,0
1,2,58,65263,1,0.03793099999999949,0
0,2,68,65263,9,0.0001980000000001425,0
0,2,78,63171,11,0.018006999999999884,0
0,2,60,60806,0,3.700000000073089e-05,0
1,2,58,65264,1,0.04806499999999936,0
0,2,68,65264,9,0.00022900000000003473,0
0,2,60,60807,0,0.015508000000000521,0
1,2,58,65265,1,0.057150999999999286,0
0,2,68,65265,9,0.00016000000000016001,0
0,2,78,63172,11,0.007176000000000293,0
0,2,60,60808,0,4.1999999999653426e-05,0
1,2,58,65266,1,0.04806199999999983,0
0,2,68,65266,9,0.00017700000000075988,0
0,2,60,60809,0,0.015149000000000079,0
1,2,58,65267,1,0.04548799999999975,0
0,2,68,65267,9,0.0002779999999997784,0
0,2,78,63173,11,0.01842800000000011,0
0,2,60,60810,0,2.800000000036107e-05,0
1,2,58,65268,1,0.0075499999999992795,0
0,2,68,65268,9,0.00020500000000023277,0
0,2,60,60811,0,0.048039000000000165,0
1,2,58,65269,1,0.014653000000000027,0
0,2,68,65269,9,0.00024300000000021527,0
0,2,78,63174,11,0.04922799999999938,0
0,2,60,60812,0,3.0999999999892225e-05,0
1,2,58,65270,1,0.028970000000000162,0
0,2,68,65270,9,0.00021200000000032304,0
0,2,60,60813,0,0.03468699999999991,0
1,2,58,65271,1,0.016993000000000258,0
0,2,68,65271,9,0.0002409999999999357,0
0,2,78,63175,11,0.04690200000000022,0
0,2,60,60814,0,3.0999999999892225e-05,0
1,2,58,65272,1,0.02796799999999955,0
0,2,68,65272,9,0.000236000000000125,0
0,2,60,60815,0,0.03561499999999995,0
0,2,78,63176,11,0.06395200000000045,0
0,2,60,60816,0,2.4999999999941735e-05,0
1,2,58,65273,1,0.01360199999999967,0
0,2,68,65273,9,0.00018999999999991246,0
0,2,60,60817,0,0.04221200000000014,0
1,2,58,65274,1,0.004565000000000374,0
0,2,68,65274,9,0.00017599999999973193,0
1,2,58,65275,1,0.05819699999999983,0
0,2,68,65275,9,0.00024300000000021527,0
0,2,78,63177,11,0.0015719999999994627,0
0,2,60,60818,0,5.400000000044258e-05,0
1,2,58,65276,1,0.03167299999999962,0
0,2,68,65276,9,0.00023499999999998522,0
1,2,58,65277,1,0.007830000000000226,0
0,2,68,65277,9,0.0001879999999996329,0
1,2,58,65278,1,0.017001000000000488,0
0,2,68,65278,9,0.00021000000000004349,0
0,2,60,60819,0,0.006368000000000151,0
1,2,58,65279,1,0.051921000000000106,0
0,2,68,65279,9,0.0002420000000000755,0
1,2,58,65280,1,0.008603999999999168,0
0,2,68,65280,9,0.00019000000000080064,0
0,2,78,63178,11,0.003461999999999854,0
0,2,60,60820,0,5.3999999999554404e-05,0
0,2,60,60821,0,0.06350200000000061,0
1,2,58,65281,1,0.050662999999999236,0
0,2,68,65281,9,0.00018900000000066086,0
0,2,78,63179,11,0.005605999999999334,0
0,2,60,60822,0,5.400000000044258e-05,0
0,2,60,60823,0,0.063523,0
1,2,58,65282,1,0.037223000000000006,0
0,2,68,65282,9,0.0001879999999996329,0
