Time,Source,Destination,Protocol,Length,SequenceID,MessageType
47.488333,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60027,Sync
47.496488,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60071,Sync
47.503333,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59935,Sync
47.512910,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64531,Delay_Req
47.513087,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64531,Delay_Resp
47.520333,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59981,Sync
47.535334,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59772,Sync
47.547339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59866,Sync
47.559333,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60005,Sync
47.560609,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62804,Announce
47.560655,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60072,Sync
47.573334,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60051,Sync
47.576979,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64532,Delay_Req
47.577220,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64532,Delay_Resp
47.580698,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64533,Delay_Req
47.580933,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64533,Delay_Resp
47.585344,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59983,Sync
47.600342,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59868,Sync
47.615344,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60029,Sync
47.624515,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60073,Sync
47.628337,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59938,Sync
47.640357,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59961,Sync
47.642852,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64534,Delay_Req
47.643082,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64534,Delay_Resp
47.657339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59823,Sync
47.672344,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59800,Sync
47.682765,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64535,Delay_Req
47.682971,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64535,Delay_Resp
47.684338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60053,Sync
47.688599,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62805,Announce
47.688654,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60074,Sync
47.688838,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64536,Delay_Req
47.689079,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64536,Delay_Resp
47.697333,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60007,Sync
47.709347,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59917,Sync
47.722337,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59985,Sync
47.736340,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59962,Sync
47.744531,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60075,Sync
47.750344,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60031,Sync
47.762347,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60008,Sync
47.774339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60055,Sync
47.786433,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59778,Sync
47.792561,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64537,Delay_Req
47.792778,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64537,Delay_Resp
47.798335,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59964,Sync
47.808652,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62806,Announce
47.808698,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60076,Sync
47.810340,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60009,Sync
47.820687,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64538,Delay_Req
