Time,Source,Destination,Protocol,Length,SequenceID,MessageType
378.034557,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51596,11
378.068070,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7105,0
378.096517,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37436,0
378.096547,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37436,8
378.132413,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3553,11
378.132455,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7106,0
378.142265,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3544,11
378.159021,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37437,0
378.159051,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37437,8
378.159561,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51597,11
378.196028,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7107,0
378.221525,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37438,0
378.221556,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37438,8
378.260252,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3554,11
378.260294,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7108,0
378.281119,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
378.281127,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3545,11
378.284030,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37439,0
378.284063,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37439,8
378.284565,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51598,11
378.323854,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7109,0
378.346534,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37440,0
378.346566,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37440,8
378.379933,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3555,11
378.379946,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7110,0
378.409038,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37441,0
378.409071,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37441,8
378.409568,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51599,11
378.419122,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3546,11
378.444288,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7111,0
378.471542,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37442,0
378.471574,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37442,8
378.507946,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3556,11
378.507961,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7112,0
378.534046,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37443,0
378.534075,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37443,8
378.534573,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51600,11
378.557128,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3547,11
378.571694,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7113,0
378.596550,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37444,0
378.596580,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37444,8
378.635844,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3557,11
378.635857,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7114,0
378.659054,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37445,0
378.659085,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37445,8
378.659577,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51601,11
378.691718,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7115,0
378.695122,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3548,11
378.721559,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37446,0
378.721586,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37446,8
378.756484,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3558,11
378.756526,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7116,0
378.784063,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37447,0
378.784095,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37447,8
378.784580,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51602,11
378.819954,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7117,0
