Time,Source,Destination,Protocol,Length,SequenceID,MessageType
457.307050,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13047,0
457.307078,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13047,8
457.307082,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6524,11
457.325265,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42312,11
457.325306,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19088,0
457.369554,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13048,0
457.369579,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13048,8
457.381408,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19089,0
457.387697,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41281,11
457.432058,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13049,0
457.432089,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13049,8
457.432093,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6525,11
457.445659,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42313,11
457.445701,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19090,0
457.491699,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
457.494563,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13050,0
457.494586,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13050,8
457.509365,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19091,0
457.537672,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41282,11
457.557067,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13051,0
457.557094,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13051,8
457.557097,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6526,11
457.573274,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42314,11
457.573311,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19092,0
457.619571,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13052,0
457.619602,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13052,8
457.637159,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19093,0
457.681667,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41283,11
457.682075,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13053,0
457.682107,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13053,8
457.682110,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6527,11
457.693273,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42315,11
457.693307,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19094,0
457.744580,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13054,0
457.744611,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13054,8
457.757161,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19095,0
457.807084,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13055,0
457.807113,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13055,8
457.807117,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6528,11
457.821286,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42316,11
457.821316,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19096,0
457.830665,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41284,11
457.869589,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13056,0
457.869624,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13056,8
457.885175,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19097,0
457.932093,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13057,0
457.932123,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13057,8
457.932126,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6529,11
457.949364,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42317,11
457.949388,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19098,0
457.983663,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41285,11
457.994598,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13058,0
457.994623,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13058,8
458.005237,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19099,0
458.057102,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13059,0
458.057131,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13059,8
458.057134,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6530,11
458.069399,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42318,11
458.069435,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19100,0
458.119606,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13060,0
458.119631,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13060,8
458.129674,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41286,11
458.133178,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19101,0
458.182110,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13061,0
458.182138,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13061,8
458.182141,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6531,11
458.197287,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42319,11
458.197300,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19102,0
