Time,Source,Destination,Protocol,Length,SequenceID,MessageType
528.262143,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20223,Sync
528.312118,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14183,Sync
528.312148,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14183,Follow_Up
528.312152,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7092,Announce
528.326047,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42880,Announce
528.326089,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20224,Sync
528.374622,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14184,Sync
528.374650,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14184,Follow_Up
528.374699,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41759,Announce
528.382157,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20225,Sync
528.437127,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14185,Sync
528.437153,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14185,Follow_Up
528.437156,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7093,Announce
528.446438,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42881,Announce
528.446480,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20226,Sync
528.480990,98:ae:71:01:91:8b,ff:ff:ff:ff:ff:ff,-,291,-,-
528.481011,98:ae:71:01:91:8b,ff:ff:ff:ff:ff:ff,-,291,-,-
528.499631,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14186,Sync
528.499685,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14186,Follow_Up
528.509990,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20227,Sync
528.516709,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41760,Announce
528.562136,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14187,Sync
528.562162,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14187,Follow_Up
528.562166,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7094,Announce
528.574304,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42882,Announce
528.574339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20228,Sync
528.624640,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14188,Sync
528.624700,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14188,Follow_Up
528.638034,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20229,Sync
528.658701,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41761,Announce
528.687145,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14189,Sync
528.687171,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14189,Follow_Up
528.687175,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7095,Announce
528.694297,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42883,Announce
528.694334,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20230,Sync
528.749649,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14190,Sync
528.749673,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14190,Follow_Up
528.753079,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
528.753308,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
528.757955,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20231,Sync
528.812153,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14191,Sync
528.812184,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14191,Follow_Up
528.812188,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7096,Announce
528.813702,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41762,Announce
528.822065,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42884,Announce
528.822100,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20232,Sync
528.874658,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14192,Sync
528.874716,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14192,Follow_Up
528.885996,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20233,Sync
528.937162,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14193,Sync
528.937185,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14193,Follow_Up
528.937192,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7097,Announce
528.950076,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42885,Announce
528.950109,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20234,Sync
528.970687,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41763,Announce
528.999667,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14194,Sync
528.999694,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14194,Follow_Up
529.005954,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20235,Sync
529.062171,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14195,Sync
529.062195,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14195,Follow_Up
529.062199,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7098,Announce
529.070036,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42886,Announce
529.070073,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20236,Sync
529.124676,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14196,Sync
529.124737,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14196,Follow_Up
529.125694,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41764,Announce
529.133955,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20237,Sync
529.187180,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14197,Sync
529.187210,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14197,Follow_Up
529.187214,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7099,Announce
529.198138,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42887,Announce
529.198166,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20238,Sync
529.249684,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14198,Sync
529.249714,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14198,Follow_Up
529.262002,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20239,Sync
529.271919,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41765,Announce
529.312189,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14199,Sync
529.312217,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14199,Follow_Up
529.312220,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7100,Announce
529.326049,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42888,Announce
529.326086,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20240,Sync
529.374693,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14200,Sync
529.374722,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14200,Follow_Up
529.381960,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20241,Sync
529.419717,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41766,Announce
529.437197,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14201,Sync
529.437223,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14201,Follow_Up
529.437227,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7101,Announce
529.446073,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42889,Announce
529.446107,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20242,Sync
