Time,Source,Destination,Protocol,Length,SequenceID,MessageType
29.351286,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17307,Sync
29.351312,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17307,Follow_Up
29.376437,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61812,Announce
29.376475,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58088,Sync
29.413790,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17308,Sync
29.413815,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17308,Follow_Up
29.414116,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8661,Announce
29.430494,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61799,Announce
29.440306,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58089,Sync
29.476294,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17309,Sync
29.476318,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17309,Follow_Up
29.504790,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61813,Announce
29.504831,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58090,Sync
29.538798,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17310,Sync
29.538821,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17310,Follow_Up
29.539120,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8662,Announce
29.560441,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58091,Sync
29.567494,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61800,Announce
29.601302,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17311,Sync
29.601328,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17311,Follow_Up
29.624884,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61814,Announce
29.624925,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58092,Sync
29.663806,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17312,Sync
29.663832,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17312,Follow_Up
29.664124,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8663,Announce
29.688414,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58093,Sync
29.705491,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61801,Announce
29.726311,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17313,Sync
29.726336,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17313,Follow_Up
29.752770,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61815,Announce
29.752810,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58094,Sync
29.788815,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17314,Sync
29.788842,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17314,Follow_Up
29.789128,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8664,Announce
29.816432,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58095,Sync
29.843495,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61802,Announce
